product_name,description,price,rating,review_title,review_text
"Apple Iphone X, 256GB, Space Gray - Fully Unlocked (Renewed)","['Apple Iphone X, 256GB, Space Gray - Fully Unlocked (Renewed)']",295.0,2.0,Not good when warm,My phone Glitches a lot and over heats
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,Great product!!,So I’m sure there is still time for something to go wrong but I was SO skeptica to order a phone from here... but the one I got is beautiful!!! Not a single scratch. The serial number is a genuine iPhone and the battery has 100% health!! I’m super happy with myself for making the decision to get this phone !
"Apple iPhone 13 Pro, 256GB, Gold - Unlocked (Renewed)","['iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.¹ Durable design and the best battery life ever in an iPhone']",848.0,2.0,Decia excelente estado y me llego con rayones en la pantalla y golpes marcados en las orillas,"Decía excelente estado y me llego con rayones en la pantalla y golpes marcados en las orillas, El vendedor fue Avant Solutions, ya había comprado antes con ellos y me han salido bien, pero en esta ocasión fue pésimo"
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,So far so good!,"I’ve had for about a month now and no complaints! Works like new and arrived with no scratches, dents or problems!"
"Apple iPhone 6 Plus 64 GB Unlocked, Space Gray","['Apple iPhone 6 Plus Unlocked Cellphone, Space Gray, 64 GB']",,5.0,It charges fast but it dies fast also,It’s very good. Great Camera Quality
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,5.0,They work like brand new phones!,I bought two phones from this seller and one of them didn’t work. I contacted the seller and they stood behind their work and sent another phone to us after we sent the other one back. I will definitely buy from them again. They work like brand new phones!
"Apple iPhone XS, US Version, 256GB, Space Gray - GSM Carriers (Renewed)","['iPhone XS features a 5. 8-inch Super Retina display with custom-built OLED panels for an HDR display that provides the industry’s best color accuracy, true blacks, and remarkable brightness. Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP dual-camera system takes your portraits to the next level with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.']",,5.0,Impressed and Satisfied,"I was very skeptical to purchase this, because it would've been my very first iPhone. I was always a Samsung user, but apart from that, I was never a fan of buying electronics on Amazon. With that being said, I was shocked how perfect the one I got was. Physically, it is PERFECT, and I mean PERFECT, not 1 scratch or dent anywhere, it's as if I'm the first person to use it. No marks, no dirt, very clean and crisp, the front, back, sides, top and bottom. The only way I could tell it was used was by the battery health, which was disappointing, I was hoping to get it at least with 91%, but I got it at 86%. Other than that, I LOVE IT!!"
"Apple Iphone X, 256GB, Space Gray - Fully Unlocked (Renewed)","['Apple Iphone X, 256GB, Space Gray - Fully Unlocked (Renewed)']",295.0,5.0,Great buy.,"I have bought Amazon refurb products before and have never been disappointed.  I have had this phone for several months now and have had ""0"" issues and got it at a great price."
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,1.0,Defective,Defective
"Apple iPhone 12 Pro 5G, US Version, 512GB, Graphite - Unlocked (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.']",620.0,5.0,Splendid,Ease of setup and use. Thank you greatly
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,2.0,Battery health low,"I ordered this phone on March 31 and it arrived the next day, on April 1st. When I opened the package I was excited to see that the phone looked brand new. Upon setting it up and checking the battery health I noticed it had 89% which I was upset about at first because I saw reviews talking about how their phones came with 100% battery health and I was hoping I would get one too. It has now been 4 days since I got this phone and the battery health is at 86%?? I get that it is still above 80% but the battery health dropped 3% in just 4 days. I don’t think that’s very normal and I feel like my phone is always getting so low on percentage so fast. This is my main concern, everything else like the screen and just the exterior of the phone is fine."
"Apple iPhone 12, 128GB, Green - AT&T (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.']",447.97,5.0,Awesome purchase!!,"It has only been 2 days since i received my renewed phone, but everything is working perfect so far! No battery or screen issues. Phone literally looks like it is brand new out of the box from Apple and saved $200 buying renewed. The accessories work perfectly. Zero issues. Hopefully it stays this way!"
"Apple iPhone XR, US Version, 64GB, Black - AT&T (Renewed)","['With the iPhone XR you get a roomy 6.1-inch display, fast enough performance from Apple\'s A12 Bionic processor and good camera quality in a colorful design and affordable package. Apple has included the all-new Liquid Retina LCD as the display on the iPhone XR.\xa0Apple released the iPhone XR with a smattering of color options. Both the glass back and the metal frame are brightly colored, with the glass using an in-depth seven-layer color process to achieve the rich finish and the Apple-exclusive aluminum alloy anodized to match. Instead of 3D Touch, the iPhone XR replicates the experience through ""Haptic Touch"". Advanced Face ID lets you securely unlock your iPhone and log in to apps with just a glance.']",226.0,5.0,Great product,So far it’s pretty great
"Apple iPhone 12 Pro 5G, US Version, 512GB, Graphite - Unlocked (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.']",620.0,4.0,Will save you at least $400,Not original charger but I’ll live def worth the savings will update if anything happens
"Apple iPhone XS, US Version, 256GB, Space Gray - GSM Carriers (Renewed)","['iPhone XS features a 5. 8-inch Super Retina display with custom-built OLED panels for an HDR display that provides the industry’s best color accuracy, true blacks, and remarkable brightness. Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP dual-camera system takes your portraits to the next level with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.']",,5.0,That the product was perfect!,I used the product for myself!
